order_code,employee_code,shift_code,assignment_name,starts_at,ends_at,status,notes
production_order_2026_00546,vmk0480,shift_night,Bàn giao ca,2026-05-08T22:00:00+07:00,2026-05-09T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00547,vmk0497,shift_morning,Vận hành thiết bị,2026-06-12T06:00:00+07:00,2026-06-12T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00547,vmk0500,shift_afternoon,Kiểm soát đóng gói,2026-06-12T14:00:00+07:00,2026-06-12T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00548,vmk0511,shift_afternoon,Kiểm soát đóng gói,2026-06-13T14:00:00+07:00,2026-06-13T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00549,vmk0520,shift_night,Bàn giao ca,2026-07-13T22:00:00+07:00,2026-07-14T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00549,vmk0528,shift_morning,Vận hành thiết bị,2026-07-13T06:00:00+07:00,2026-07-13T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00550,vmk0534,shift_morning,Vận hành thiết bị,2026-07-14T06:00:00+07:00,2026-07-14T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00551,vmk0010,shift_afternoon,Kiểm soát đóng gói,2026-08-18T14:00:00+07:00,2026-08-18T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00551,vmk0011,shift_night,Bàn giao ca,2026-08-18T22:00:00+07:00,2026-08-19T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00552,vmk0013,shift_night,Bàn giao ca,2026-08-19T22:00:00+07:00,2026-08-20T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00553,vmk0031,shift_morning,Vận hành thiết bị,2026-09-19T06:00:00+07:00,2026-09-19T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00553,vmk0042,shift_afternoon,Kiểm soát đóng gói,2026-09-19T14:00:00+07:00,2026-09-19T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00554,vmk0048,shift_afternoon,Kiểm soát đóng gói,2026-09-20T14:00:00+07:00,2026-09-20T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00555,vmk0062,shift_night,Bàn giao ca,2026-01-04T22:00:00+07:00,2026-01-05T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00555,vmk0065,shift_morning,Vận hành thiết bị,2026-01-04T06:00:00+07:00,2026-01-04T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00556,vmk0076,shift_morning,Vận hành thiết bị,2026-01-05T06:00:00+07:00,2026-01-05T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00557,vmk0093,shift_afternoon,Kiểm soát đóng gói,2026-02-05T14:00:00+07:00,2026-02-05T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00557,vmk0096,shift_night,Bàn giao ca,2026-02-05T22:00:00+07:00,2026-02-06T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00558,vmk0110,shift_night,Bàn giao ca,2026-02-06T22:00:00+07:00,2026-02-07T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00559,vmk0124,shift_morning,Vận hành thiết bị,2026-03-10T06:00:00+07:00,2026-03-10T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00559,vmk0127,shift_afternoon,Kiểm soát đóng gói,2026-03-10T14:00:00+07:00,2026-03-10T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00560,vmk0138,shift_afternoon,Kiểm soát đóng gói,2026-03-11T14:00:00+07:00,2026-03-11T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00561,vmk0155,shift_night,Bàn giao ca,2026-04-11T22:00:00+07:00,2026-04-12T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00561,vmk0158,shift_morning,Vận hành thiết bị,2026-04-11T06:00:00+07:00,2026-04-11T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00562,vmk0172,shift_morning,Vận hành thiết bị,2026-04-12T06:00:00+07:00,2026-04-12T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00563,vmk0186,shift_afternoon,Kiểm soát đóng gói,2026-05-16T14:00:00+07:00,2026-05-16T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00563,vmk0189,shift_night,Bàn giao ca,2026-05-16T22:00:00+07:00,2026-05-17T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00564,vmk0195,shift_night,Bàn giao ca,2026-05-17T22:00:00+07:00,2026-05-18T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00565,vmk0209,shift_morning,Vận hành thiết bị,2026-06-17T06:00:00+07:00,2026-06-17T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00565,vmk0220,shift_afternoon,Kiểm soát đóng gói,2026-06-17T14:00:00+07:00,2026-06-17T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00566,vmk0226,shift_afternoon,Kiểm soát đóng gói,2026-06-18T14:00:00+07:00,2026-06-18T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00567,vmk0243,shift_night,Bàn giao ca,2026-07-22T22:00:00+07:00,2026-07-23T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00567,vmk0251,shift_morning,Vận hành thiết bị,2026-07-22T06:00:00+07:00,2026-07-22T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00568,vmk0257,shift_morning,Vận hành thiết bị,2026-07-23T06:00:00+07:00,2026-07-23T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00569,vmk0271,shift_afternoon,Kiểm soát đóng gói,2026-08-03T14:00:00+07:00,2026-08-03T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00569,vmk0274,shift_night,Bàn giao ca,2026-08-03T22:00:00+07:00,2026-08-04T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00570,vmk0288,shift_night,Bàn giao ca,2026-08-04T22:00:00+07:00,2026-08-05T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00571,vmk0305,shift_morning,Vận hành thiết bị,2026-09-08T06:00:00+07:00,2026-09-08T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00571,vmk0308,shift_afternoon,Kiểm soát đóng gói,2026-09-08T14:00:00+07:00,2026-09-08T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00572,vmk0319,shift_afternoon,Kiểm soát đóng gói,2026-09-09T14:00:00+07:00,2026-09-09T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00573,vmk0333,shift_night,Bàn giao ca,2026-01-09T22:00:00+07:00,2026-01-10T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00573,vmk0336,shift_morning,Vận hành thiết bị,2026-01-09T06:00:00+07:00,2026-01-09T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00574,vmk0350,shift_morning,Vận hành thiết bị,2026-01-10T06:00:00+07:00,2026-01-10T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00575,vmk0367,shift_afternoon,Kiểm soát đóng gói,2026-02-14T14:00:00+07:00,2026-02-14T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00575,vmk0370,shift_night,Bàn giao ca,2026-02-14T22:00:00+07:00,2026-02-15T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00576,vmk0381,shift_night,Bàn giao ca,2026-02-15T22:00:00+07:00,2026-02-16T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00577,vmk0390,shift_morning,Vận hành thiết bị,2026-03-15T06:00:00+07:00,2026-03-15T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00577,vmk0398,shift_afternoon,Kiểm soát đóng gói,2026-03-15T14:00:00+07:00,2026-03-15T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00578,vmk0404,shift_afternoon,Kiểm soát đóng gói,2026-03-16T14:00:00+07:00,2026-03-16T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00579,vmk0421,shift_night,Bàn giao ca,2026-04-20T22:00:00+07:00,2026-04-21T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00579,vmk0432,shift_morning,Vận hành thiết bị,2026-04-20T06:00:00+07:00,2026-04-20T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00580,vmk0438,shift_morning,Vận hành thiết bị,2026-04-21T06:00:00+07:00,2026-04-21T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00581,vmk0452,shift_afternoon,Kiểm soát đóng gói,2026-05-01T14:00:00+07:00,2026-05-01T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00581,vmk0455,shift_night,Bàn giao ca,2026-05-01T22:00:00+07:00,2026-05-02T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00582,vmk0466,shift_night,Bàn giao ca,2026-05-02T22:00:00+07:00,2026-05-03T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00583,vmk0483,shift_morning,Vận hành thiết bị,2026-06-06T06:00:00+07:00,2026-06-06T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00583,vmk0486,shift_afternoon,Kiểm soát đóng gói,2026-06-06T14:00:00+07:00,2026-06-06T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00584,vmk0500,shift_afternoon,Kiểm soát đóng gói,2026-06-07T14:00:00+07:00,2026-06-07T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00585,vmk0514,shift_night,Bàn giao ca,2026-07-07T22:00:00+07:00,2026-07-08T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00585,vmk0517,shift_morning,Vận hành thiết bị,2026-07-07T06:00:00+07:00,2026-07-07T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00586,vmk0528,shift_morning,Vận hành thiết bị,2026-07-08T06:00:00+07:00,2026-07-08T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00587,vmk0545,shift_afternoon,Kiểm soát đóng gói,2026-08-12T14:00:00+07:00,2026-08-12T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00587,vmk0548,shift_night,Bàn giao ca,2026-08-12T22:00:00+07:00,2026-08-13T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00588,vmk0011,shift_night,Bàn giao ca,2026-08-13T22:00:00+07:00,2026-08-14T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00589,vmk0025,shift_morning,Vận hành thiết bị,2026-09-13T06:00:00+07:00,2026-09-13T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00589,vmk0028,shift_afternoon,Kiểm soát đóng gói,2026-09-13T14:00:00+07:00,2026-09-13T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00590,vmk0042,shift_afternoon,Kiểm soát đóng gói,2026-09-14T14:00:00+07:00,2026-09-14T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00591,vmk0056,shift_night,Bàn giao ca,2026-01-18T22:00:00+07:00,2026-01-19T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00591,vmk0059,shift_morning,Vận hành thiết bị,2026-01-18T06:00:00+07:00,2026-01-18T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00592,vmk0065,shift_morning,Vận hành thiết bị,2026-01-19T06:00:00+07:00,2026-01-19T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00593,vmk0079,shift_afternoon,Kiểm soát đóng gói,2026-02-19T14:00:00+07:00,2026-02-19T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00593,vmk0090,shift_night,Bàn giao ca,2026-02-19T22:00:00+07:00,2026-02-20T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00594,vmk0096,shift_night,Bàn giao ca,2026-02-20T22:00:00+07:00,2026-02-21T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00595,vmk0113,shift_morning,Vận hành thiết bị,2026-03-04T06:00:00+07:00,2026-03-04T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00595,vmk0121,shift_afternoon,Kiểm soát đóng gói,2026-03-04T14:00:00+07:00,2026-03-04T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00596,vmk0127,shift_afternoon,Kiểm soát đóng gói,2026-03-05T14:00:00+07:00,2026-03-05T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00597,vmk0141,shift_night,Bàn giao ca,2026-04-05T22:00:00+07:00,2026-04-06T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00597,vmk0144,shift_morning,Vận hành thiết bị,2026-04-05T06:00:00+07:00,2026-04-05T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00598,vmk0158,shift_morning,Vận hành thiết bị,2026-04-06T06:00:00+07:00,2026-04-06T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00599,vmk0175,shift_afternoon,Kiểm soát đóng gói,2026-05-10T14:00:00+07:00,2026-05-10T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00599,vmk0178,shift_night,Bàn giao ca,2026-05-10T22:00:00+07:00,2026-05-11T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00600,vmk0189,shift_night,Bàn giao ca,2026-05-11T22:00:00+07:00,2026-05-12T06:00:00+07:00,planned,Phân công theo ca sản xuất.
