order_code,event_type,previous_status,new_status,note,occurred_at,idempotency_key
production_order_2026_00251,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-09-19T16:00:00+07:00,order_event_progress_00251
production_order_2026_00252,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-18T08:00:00+07:00,order_event_status_00252
production_order_2026_00252,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-09-20T16:00:00+07:00,order_event_progress_00252
production_order_2026_00253,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-18T08:00:00+07:00,order_event_status_00253
production_order_2026_00253,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-01-20T16:00:00+07:00,order_event_progress_00253
production_order_2026_00254,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-19T08:00:00+07:00,order_event_status_00254
production_order_2026_00254,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-01-21T16:00:00+07:00,order_event_progress_00254
production_order_2026_00255,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-03T08:00:00+07:00,order_event_status_00255
production_order_2026_00255,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-02-05T16:00:00+07:00,order_event_progress_00255
production_order_2026_00256,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-04T08:00:00+07:00,order_event_status_00256
production_order_2026_00256,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-02-06T16:00:00+07:00,order_event_progress_00256
production_order_2026_00257,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-04T08:00:00+07:00,order_event_status_00257
production_order_2026_00257,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-03-06T16:00:00+07:00,order_event_progress_00257
production_order_2026_00258,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-05T08:00:00+07:00,order_event_status_00258
production_order_2026_00258,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-03-07T16:00:00+07:00,order_event_progress_00258
production_order_2026_00259,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-09T08:00:00+07:00,order_event_status_00259
production_order_2026_00259,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-04-11T16:00:00+07:00,order_event_progress_00259
production_order_2026_00260,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-10T08:00:00+07:00,order_event_status_00260
production_order_2026_00260,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-04-12T16:00:00+07:00,order_event_progress_00260
production_order_2026_00261,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-10T08:00:00+07:00,order_event_status_00261
production_order_2026_00261,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-05-12T16:00:00+07:00,order_event_progress_00261
production_order_2026_00262,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-11T08:00:00+07:00,order_event_status_00262
production_order_2026_00262,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-05-13T16:00:00+07:00,order_event_progress_00262
production_order_2026_00263,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-15T08:00:00+07:00,order_event_status_00263
production_order_2026_00263,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-06-17T16:00:00+07:00,order_event_progress_00263
production_order_2026_00264,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-16T08:00:00+07:00,order_event_status_00264
production_order_2026_00264,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-06-18T16:00:00+07:00,order_event_progress_00264
production_order_2026_00265,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-16T08:00:00+07:00,order_event_status_00265
production_order_2026_00265,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-07-18T16:00:00+07:00,order_event_progress_00265
production_order_2026_00266,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-17T08:00:00+07:00,order_event_status_00266
production_order_2026_00266,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-07-19T16:00:00+07:00,order_event_progress_00266
production_order_2026_00267,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-21T08:00:00+07:00,order_event_status_00267
production_order_2026_00267,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-08-23T16:00:00+07:00,order_event_progress_00267
production_order_2026_00268,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-22T08:00:00+07:00,order_event_status_00268
production_order_2026_00268,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-08-24T16:00:00+07:00,order_event_progress_00268
production_order_2026_00269,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-02T08:00:00+07:00,order_event_status_00269
production_order_2026_00269,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-09-04T16:00:00+07:00,order_event_progress_00269
production_order_2026_00270,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-03T08:00:00+07:00,order_event_status_00270
production_order_2026_00270,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-09-05T16:00:00+07:00,order_event_progress_00270
production_order_2026_00271,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-07T08:00:00+07:00,order_event_status_00271
production_order_2026_00271,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-01-09T16:00:00+07:00,order_event_progress_00271
production_order_2026_00272,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-08T08:00:00+07:00,order_event_status_00272
production_order_2026_00272,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-01-10T16:00:00+07:00,order_event_progress_00272
production_order_2026_00273,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-08T08:00:00+07:00,order_event_status_00273
production_order_2026_00273,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-02-10T16:00:00+07:00,order_event_progress_00273
production_order_2026_00274,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-09T08:00:00+07:00,order_event_status_00274
production_order_2026_00274,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-02-11T16:00:00+07:00,order_event_progress_00274
production_order_2026_00275,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-13T08:00:00+07:00,order_event_status_00275
production_order_2026_00275,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-03-15T16:00:00+07:00,order_event_progress_00275
production_order_2026_00276,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-14T08:00:00+07:00,order_event_status_00276
production_order_2026_00276,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-03-16T16:00:00+07:00,order_event_progress_00276
production_order_2026_00277,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-14T08:00:00+07:00,order_event_status_00277
production_order_2026_00277,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-04-16T16:00:00+07:00,order_event_progress_00277
production_order_2026_00278,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-15T08:00:00+07:00,order_event_status_00278
production_order_2026_00278,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-04-17T16:00:00+07:00,order_event_progress_00278
production_order_2026_00279,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-19T08:00:00+07:00,order_event_status_00279
production_order_2026_00279,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-05-21T16:00:00+07:00,order_event_progress_00279
production_order_2026_00280,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-20T08:00:00+07:00,order_event_status_00280
production_order_2026_00280,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-05-22T16:00:00+07:00,order_event_progress_00280
production_order_2026_00281,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-31T08:00:00+07:00,order_event_status_00281
production_order_2026_00281,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-06-02T16:00:00+07:00,order_event_progress_00281
production_order_2026_00282,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-01T08:00:00+07:00,order_event_status_00282
production_order_2026_00282,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-06-03T16:00:00+07:00,order_event_progress_00282
production_order_2026_00283,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-05T08:00:00+07:00,order_event_status_00283
production_order_2026_00283,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-07-07T16:00:00+07:00,order_event_progress_00283
production_order_2026_00284,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-06T08:00:00+07:00,order_event_status_00284
production_order_2026_00284,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-07-08T16:00:00+07:00,order_event_progress_00284
production_order_2026_00285,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-06T08:00:00+07:00,order_event_status_00285
production_order_2026_00285,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-08-08T16:00:00+07:00,order_event_progress_00285
production_order_2026_00286,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-07T08:00:00+07:00,order_event_status_00286
production_order_2026_00286,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-08-09T16:00:00+07:00,order_event_progress_00286
production_order_2026_00287,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-11T08:00:00+07:00,order_event_status_00287
production_order_2026_00287,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-09-13T16:00:00+07:00,order_event_progress_00287
production_order_2026_00288,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-12T08:00:00+07:00,order_event_status_00288
production_order_2026_00288,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-09-14T16:00:00+07:00,order_event_progress_00288
production_order_2026_00289,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-12T08:00:00+07:00,order_event_status_00289
production_order_2026_00289,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-01-14T16:00:00+07:00,order_event_progress_00289
production_order_2026_00290,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-13T08:00:00+07:00,order_event_status_00290
production_order_2026_00290,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-01-15T16:00:00+07:00,order_event_progress_00290
production_order_2026_00291,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-17T08:00:00+07:00,order_event_status_00291
production_order_2026_00291,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-02-19T16:00:00+07:00,order_event_progress_00291
production_order_2026_00292,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-18T08:00:00+07:00,order_event_status_00292
production_order_2026_00292,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-02-20T16:00:00+07:00,order_event_progress_00292
production_order_2026_00293,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-18T08:00:00+07:00,order_event_status_00293
production_order_2026_00293,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-03-20T16:00:00+07:00,order_event_progress_00293
