receipt_code,warehouse_code,supplier_code,source_module,source_document_code,reference_number,status,idempotency_key,posted_at,notes
receipt_2025_00395,wh_cold,supplier_005,,,purchase_order_2025_00395,posted,receipt_2025_00395,2025-03-15T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00396,wh_packaging,supplier_006,,,purchase_order_2026_00396,cancelled,receipt_2026_00396,2026-08-02T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00397,wh_raw_south,supplier_007,,,purchase_order_2025_00397,draft,receipt_2025_00397,2025-01-13T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00398,wh_raw_north,supplier_008,,,purchase_order_2026_00398,pending,receipt_2026_00398,2026-06-24T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00399,wh_finished_south,supplier_009,,,purchase_order_2025_00399,posted,receipt_2025_00399,2025-11-11T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00400,wh_finished_north,supplier_010,,,purchase_order_2026_00400,cancelled,receipt_2026_00400,2026-04-22T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00401,wh_cold,supplier_011,,,purchase_order_2025_00401,draft,receipt_2025_00401,2025-09-09T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00402,wh_packaging,supplier_012,,,purchase_order_2026_00402,pending,receipt_2026_00402,2026-02-20T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00403,wh_raw_south,supplier_013,,,purchase_order_2025_00403,posted,receipt_2025_00403,2025-07-07T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00404,wh_raw_north,supplier_014,,,purchase_order_2026_00404,cancelled,receipt_2026_00404,2026-12-18T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00405,wh_finished_south,supplier_015,,,purchase_order_2025_00405,draft,receipt_2025_00405,2025-05-05T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00406,wh_finished_north,supplier_016,,,purchase_order_2026_00406,pending,receipt_2026_00406,2026-10-16T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00407,wh_cold,supplier_017,,,purchase_order_2025_00407,posted,receipt_2025_00407,2025-03-03T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00408,wh_packaging,supplier_018,,,purchase_order_2026_00408,cancelled,receipt_2026_00408,2026-08-14T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00409,wh_raw_south,supplier_019,,,purchase_order_2025_00409,draft,receipt_2025_00409,2025-01-01T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00410,wh_raw_north,supplier_020,,,purchase_order_2026_00410,pending,receipt_2026_00410,2026-06-12T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00411,wh_finished_south,supplier_021,,,purchase_order_2025_00411,posted,receipt_2025_00411,2025-11-23T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00412,wh_finished_north,supplier_022,,,purchase_order_2026_00412,cancelled,receipt_2026_00412,2026-04-10T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00413,wh_cold,supplier_023,,,purchase_order_2025_00413,draft,receipt_2025_00413,2025-09-21T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00414,wh_packaging,supplier_024,,,purchase_order_2026_00414,pending,receipt_2026_00414,2026-02-08T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00415,wh_raw_south,supplier_025,,,purchase_order_2025_00415,posted,receipt_2025_00415,2025-07-19T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00416,wh_raw_north,supplier_026,,,purchase_order_2026_00416,cancelled,receipt_2026_00416,2026-12-06T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00417,wh_finished_south,supplier_027,,,purchase_order_2025_00417,draft,receipt_2025_00417,2025-05-17T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00418,wh_finished_north,supplier_028,,,purchase_order_2026_00418,pending,receipt_2026_00418,2026-10-04T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00419,wh_cold,supplier_029,,,purchase_order_2025_00419,posted,receipt_2025_00419,2025-03-15T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00420,wh_packaging,supplier_030,,,purchase_order_2026_00420,cancelled,receipt_2026_00420,2026-08-02T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00421,wh_raw_south,supplier_001,,,purchase_order_2025_00421,draft,receipt_2025_00421,2025-01-13T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00422,wh_raw_north,supplier_002,,,purchase_order_2026_00422,pending,receipt_2026_00422,2026-06-24T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00423,wh_finished_south,supplier_003,,,purchase_order_2025_00423,posted,receipt_2025_00423,2025-11-11T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00424,wh_finished_north,supplier_004,,,purchase_order_2026_00424,cancelled,receipt_2026_00424,2026-04-22T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00425,wh_cold,supplier_005,,,purchase_order_2025_00425,draft,receipt_2025_00425,2025-09-09T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00426,wh_packaging,supplier_006,,,purchase_order_2026_00426,pending,receipt_2026_00426,2026-02-20T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00427,wh_raw_south,supplier_007,,,purchase_order_2025_00427,posted,receipt_2025_00427,2025-07-07T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00428,wh_raw_north,supplier_008,,,purchase_order_2026_00428,cancelled,receipt_2026_00428,2026-12-18T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00429,wh_finished_south,supplier_009,,,purchase_order_2025_00429,draft,receipt_2025_00429,2025-05-05T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00430,wh_finished_north,supplier_010,,,purchase_order_2026_00430,pending,receipt_2026_00430,2026-10-16T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00431,wh_cold,supplier_011,,,purchase_order_2025_00431,posted,receipt_2025_00431,2025-03-03T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00432,wh_packaging,supplier_012,,,purchase_order_2026_00432,cancelled,receipt_2026_00432,2026-08-14T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00433,wh_raw_south,supplier_013,,,purchase_order_2025_00433,draft,receipt_2025_00433,2025-01-01T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00434,wh_raw_north,supplier_014,,,purchase_order_2026_00434,pending,receipt_2026_00434,2026-06-12T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00435,wh_finished_south,supplier_015,,,purchase_order_2025_00435,posted,receipt_2025_00435,2025-11-23T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00436,wh_finished_north,supplier_016,,,purchase_order_2026_00436,cancelled,receipt_2026_00436,2026-04-10T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00437,wh_cold,supplier_017,,,purchase_order_2025_00437,draft,receipt_2025_00437,2025-09-21T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00438,wh_packaging,supplier_018,,,purchase_order_2026_00438,pending,receipt_2026_00438,2026-02-08T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00439,wh_raw_south,supplier_019,,,purchase_order_2025_00439,posted,receipt_2025_00439,2025-07-19T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00440,wh_raw_north,supplier_020,,,purchase_order_2026_00440,cancelled,receipt_2026_00440,2026-12-06T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00441,wh_finished_south,supplier_021,,,purchase_order_2025_00441,draft,receipt_2025_00441,2025-05-17T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00442,wh_finished_north,supplier_022,,,purchase_order_2026_00442,pending,receipt_2026_00442,2026-10-04T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00443,wh_cold,supplier_023,,,purchase_order_2025_00443,posted,receipt_2025_00443,2025-03-15T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00444,wh_packaging,supplier_024,,,purchase_order_2026_00444,cancelled,receipt_2026_00444,2026-08-02T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00445,wh_raw_south,supplier_025,,,purchase_order_2025_00445,draft,receipt_2025_00445,2025-01-13T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00446,wh_raw_north,supplier_026,,,purchase_order_2026_00446,pending,receipt_2026_00446,2026-06-24T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00447,wh_finished_south,supplier_027,,,purchase_order_2025_00447,posted,receipt_2025_00447,2025-11-11T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00448,wh_finished_north,supplier_028,,,purchase_order_2026_00448,cancelled,receipt_2026_00448,2026-04-22T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00449,wh_cold,supplier_029,,,purchase_order_2025_00449,draft,receipt_2025_00449,2025-09-09T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00450,wh_packaging,supplier_030,,,purchase_order_2026_00450,pending,receipt_2026_00450,2026-02-20T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00451,wh_raw_south,supplier_001,,,purchase_order_2025_00451,posted,receipt_2025_00451,2025-07-07T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00452,wh_raw_north,supplier_002,,,purchase_order_2026_00452,cancelled,receipt_2026_00452,2026-12-18T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00453,wh_finished_south,supplier_003,,,purchase_order_2025_00453,draft,receipt_2025_00453,2025-05-05T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00454,wh_finished_north,supplier_004,,,purchase_order_2026_00454,pending,receipt_2026_00454,2026-10-16T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00455,wh_cold,supplier_005,,,purchase_order_2025_00455,posted,receipt_2025_00455,2025-03-03T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00456,wh_packaging,supplier_006,,,purchase_order_2026_00456,cancelled,receipt_2026_00456,2026-08-14T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00457,wh_raw_south,supplier_007,,,purchase_order_2025_00457,draft,receipt_2025_00457,2025-01-01T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00458,wh_raw_north,supplier_008,,,purchase_order_2026_00458,pending,receipt_2026_00458,2026-06-12T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00459,wh_finished_south,supplier_009,,,purchase_order_2025_00459,posted,receipt_2025_00459,2025-11-23T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00460,wh_finished_north,supplier_010,,,purchase_order_2026_00460,cancelled,receipt_2026_00460,2026-04-10T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00461,wh_cold,supplier_011,,,purchase_order_2025_00461,draft,receipt_2025_00461,2025-09-21T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00462,wh_packaging,supplier_012,,,purchase_order_2026_00462,pending,receipt_2026_00462,2026-02-08T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00463,wh_raw_south,supplier_013,,,purchase_order_2025_00463,posted,receipt_2025_00463,2025-07-19T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00464,wh_raw_north,supplier_014,,,purchase_order_2026_00464,cancelled,receipt_2026_00464,2026-12-06T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00465,wh_finished_south,supplier_015,,,purchase_order_2025_00465,draft,receipt_2025_00465,2025-05-17T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00466,wh_finished_north,supplier_016,,,purchase_order_2026_00466,pending,receipt_2026_00466,2026-10-04T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00467,wh_cold,supplier_017,,,purchase_order_2025_00467,posted,receipt_2025_00467,2025-03-15T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00468,wh_packaging,supplier_018,,,purchase_order_2026_00468,cancelled,receipt_2026_00468,2026-08-02T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00469,wh_raw_south,supplier_019,,,purchase_order_2025_00469,draft,receipt_2025_00469,2025-01-13T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00470,wh_raw_north,supplier_020,,,purchase_order_2026_00470,pending,receipt_2026_00470,2026-06-24T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00471,wh_finished_south,supplier_021,,,purchase_order_2025_00471,posted,receipt_2025_00471,2025-11-11T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00472,wh_finished_north,supplier_022,,,purchase_order_2026_00472,cancelled,receipt_2026_00472,2026-04-22T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00473,wh_cold,supplier_023,,,purchase_order_2025_00473,draft,receipt_2025_00473,2025-09-09T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00474,wh_packaging,supplier_024,,,purchase_order_2026_00474,pending,receipt_2026_00474,2026-02-20T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00475,wh_raw_south,supplier_025,,,purchase_order_2025_00475,posted,receipt_2025_00475,2025-07-07T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00476,wh_raw_north,supplier_026,,,purchase_order_2026_00476,cancelled,receipt_2026_00476,2026-12-18T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00477,wh_finished_south,supplier_027,,,purchase_order_2025_00477,draft,receipt_2025_00477,2025-05-05T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00478,wh_finished_north,supplier_028,,,purchase_order_2026_00478,pending,receipt_2026_00478,2026-10-16T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00479,wh_cold,supplier_029,,,purchase_order_2025_00479,posted,receipt_2025_00479,2025-03-03T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00480,wh_packaging,supplier_030,,,purchase_order_2026_00480,cancelled,receipt_2026_00480,2026-08-14T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00481,wh_raw_south,supplier_001,,,purchase_order_2025_00481,draft,receipt_2025_00481,2025-01-01T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00482,wh_raw_north,supplier_002,,,purchase_order_2026_00482,pending,receipt_2026_00482,2026-06-12T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00483,wh_finished_south,supplier_003,,,purchase_order_2025_00483,posted,receipt_2025_00483,2025-11-23T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00484,wh_finished_north,supplier_004,,,purchase_order_2026_00484,cancelled,receipt_2026_00484,2026-04-10T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00485,wh_cold,supplier_005,,,purchase_order_2025_00485,draft,receipt_2025_00485,2025-09-21T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00486,wh_packaging,supplier_006,,,purchase_order_2026_00486,pending,receipt_2026_00486,2026-02-08T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00487,wh_raw_south,supplier_007,,,purchase_order_2025_00487,posted,receipt_2025_00487,2025-07-19T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00488,wh_raw_north,supplier_008,,,purchase_order_2026_00488,cancelled,receipt_2026_00488,2026-12-06T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00489,wh_finished_south,supplier_009,,,purchase_order_2025_00489,draft,receipt_2025_00489,2025-05-17T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00490,wh_finished_north,supplier_010,,,purchase_order_2026_00490,pending,receipt_2026_00490,2026-10-04T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00491,wh_cold,supplier_011,,,purchase_order_2025_00491,posted,receipt_2025_00491,2025-03-15T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00492,wh_packaging,supplier_012,,,purchase_order_2026_00492,cancelled,receipt_2026_00492,2026-08-02T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00493,wh_raw_south,supplier_013,,,purchase_order_2025_00493,draft,receipt_2025_00493,2025-01-13T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00494,wh_raw_north,supplier_014,,,purchase_order_2026_00494,pending,receipt_2026_00494,2026-06-24T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
receipt_2025_00495,wh_finished_south,supplier_015,,,purchase_order_2025_00495,posted,receipt_2025_00495,2025-11-11T09:00:00+07:00,Nhập hàng theo kế hoạch cung ứng nguyên liệu.
