receipt_code,line_number,item_code,location_code,lot_code,quantity
receipt_2025_00569,2,rm_0146,wh_cold_z10,lot_rm_0146_02,17117
receipt_2025_00569,3,rm_0147,wh_cold_z01,lot_rm_0147_01,17218
receipt_2025_00570,1,rm_0148,wh_packaging_z10,lot_rm_0148_02,17053
receipt_2025_00570,2,rm_0149,wh_packaging_z01,lot_rm_0149_01,17154
receipt_2025_00570,3,rm_0150,wh_packaging_z02,lot_rm_0150_02,17255
receipt_2025_00571,1,rm_0151,wh_raw_south_z01,lot_rm_0151_01,17090
receipt_2025_00571,2,rm_0152,wh_raw_south_z02,lot_rm_0152_02,17191
receipt_2025_00571,3,rm_0153,wh_raw_south_z03,lot_rm_0153_01,17292
receipt_2025_00572,1,rm_0154,wh_raw_north_z02,lot_rm_0154_02,17127
receipt_2025_00572,2,rm_0155,wh_raw_north_z03,lot_rm_0155_01,17228
receipt_2025_00572,3,rm_0156,wh_raw_north_z04,lot_rm_0156_02,17329
receipt_2025_00573,1,rm_0157,wh_finished_south_z03,lot_rm_0157_01,17164
receipt_2025_00573,2,rm_0158,wh_finished_south_z04,lot_rm_0158_02,17265
receipt_2025_00573,3,rm_0159,wh_finished_south_z05,lot_rm_0159_01,17366
receipt_2025_00574,1,rm_0160,wh_finished_north_z04,lot_rm_0160_02,17201
receipt_2025_00574,2,rm_0161,wh_finished_north_z05,lot_rm_0161_01,17302
receipt_2025_00574,3,rm_0162,wh_finished_north_z06,lot_rm_0162_02,17403
receipt_2025_00575,1,rm_0163,wh_cold_z05,lot_rm_0163_01,17238
receipt_2025_00575,2,rm_0164,wh_cold_z06,lot_rm_0164_02,17339
receipt_2025_00575,3,rm_0165,wh_cold_z07,lot_rm_0165_01,17440
receipt_2025_00576,1,rm_0166,wh_packaging_z06,lot_rm_0166_02,17275
receipt_2025_00576,2,rm_0167,wh_packaging_z07,lot_rm_0167_01,17376
receipt_2025_00576,3,rm_0168,wh_packaging_z08,lot_rm_0168_02,17477
receipt_2025_00577,1,rm_0169,wh_raw_south_z07,lot_rm_0169_01,17312
receipt_2025_00577,2,rm_0170,wh_raw_south_z08,lot_rm_0170_02,17413
receipt_2025_00577,3,rm_0171,wh_raw_south_z09,lot_rm_0171_01,17514
receipt_2025_00578,1,rm_0172,wh_raw_north_z08,lot_rm_0172_02,17349
receipt_2025_00578,2,rm_0173,wh_raw_north_z09,lot_rm_0173_01,17450
receipt_2025_00578,3,rm_0174,wh_raw_north_z10,lot_rm_0174_02,17551
receipt_2025_00579,1,rm_0175,wh_finished_south_z09,lot_rm_0175_01,17386
receipt_2025_00579,2,rm_0176,wh_finished_south_z10,lot_rm_0176_02,17487
receipt_2025_00579,3,rm_0177,wh_finished_south_z01,,17588
receipt_2025_00580,1,rm_0178,wh_finished_north_z10,,17423
receipt_2025_00580,2,rm_0179,wh_finished_north_z01,,17524
receipt_2025_00580,3,rm_0180,wh_finished_north_z02,,17625
receipt_2025_00581,1,rm_0181,wh_cold_z01,,17460
receipt_2025_00581,2,rm_0182,wh_cold_z02,,17561
receipt_2025_00581,3,rm_0183,wh_cold_z03,,17662
receipt_2025_00582,1,rm_0184,wh_packaging_z02,,17497
receipt_2025_00582,2,rm_0185,wh_packaging_z03,,17598
receipt_2025_00582,3,rm_0186,wh_packaging_z04,,17699
receipt_2025_00583,1,rm_0187,wh_raw_south_z03,,17534
receipt_2025_00583,2,rm_0188,wh_raw_south_z04,,17635
receipt_2025_00583,3,rm_0189,wh_raw_south_z05,,17736
receipt_2025_00584,1,rm_0190,wh_raw_north_z04,,17571
receipt_2025_00584,2,rm_0191,wh_raw_north_z05,,17672
receipt_2025_00584,3,rm_0192,wh_raw_north_z06,,17773
receipt_2025_00585,1,rm_0193,wh_finished_south_z05,lot_rm_0193_01,17608
receipt_2025_00585,2,rm_0194,wh_finished_south_z06,lot_rm_0194_02,17709
receipt_2025_00585,3,rm_0195,wh_finished_south_z07,lot_rm_0195_01,17810
receipt_2025_00586,1,rm_0196,wh_finished_north_z06,lot_rm_0196_02,17645
receipt_2025_00586,2,rm_0197,wh_finished_north_z07,lot_rm_0197_01,17746
receipt_2025_00586,3,rm_0198,wh_finished_north_z08,lot_rm_0198_02,17847
receipt_2025_00587,1,rm_0199,wh_cold_z07,lot_rm_0199_01,17682
receipt_2025_00587,2,rm_0200,wh_cold_z08,lot_rm_0200_02,17783
receipt_2025_00587,3,rm_0201,wh_cold_z09,lot_rm_0201_01,17884
receipt_2025_00588,1,rm_0202,wh_packaging_z08,lot_rm_0202_02,17719
receipt_2025_00588,2,rm_0203,wh_packaging_z09,lot_rm_0203_01,17820
receipt_2025_00588,3,rm_0204,wh_packaging_z10,lot_rm_0204_02,17921
receipt_2025_00589,1,rm_0205,wh_raw_south_z09,lot_rm_0205_01,17756
receipt_2025_00589,2,rm_0206,wh_raw_south_z10,lot_rm_0206_02,17857
receipt_2025_00589,3,rm_0207,wh_raw_south_z01,lot_rm_0207_01,17958
receipt_2025_00590,1,rm_0208,wh_raw_north_z10,lot_rm_0208_02,17793
receipt_2025_00590,2,rm_0209,wh_raw_north_z01,lot_rm_0209_01,17894
receipt_2025_00590,3,rm_0210,wh_raw_north_z02,lot_rm_0210_02,17995
receipt_2025_00591,1,rm_0211,wh_finished_south_z01,lot_rm_0211_01,17830
receipt_2025_00591,2,rm_0212,wh_finished_south_z02,lot_rm_0212_02,17931
receipt_2025_00591,3,rm_0213,wh_finished_south_z03,lot_rm_0213_01,18032
receipt_2025_00592,1,rm_0214,wh_finished_north_z02,lot_rm_0214_02,17867
receipt_2025_00592,2,rm_0215,wh_finished_north_z03,lot_rm_0215_01,17968
receipt_2025_00592,3,rm_0216,wh_finished_north_z04,lot_rm_0216_02,18069
receipt_2025_00593,1,rm_0217,wh_cold_z03,lot_rm_0217_01,17904
receipt_2025_00593,2,rm_0218,wh_cold_z04,lot_rm_0218_02,18005
receipt_2025_00593,3,rm_0219,wh_cold_z05,lot_rm_0219_01,18106
receipt_2025_00594,1,rm_0220,wh_packaging_z04,lot_rm_0220_02,17941
receipt_2025_00594,2,rm_0221,wh_packaging_z05,lot_rm_0221_01,18042
receipt_2025_00594,3,rm_0222,wh_packaging_z06,lot_rm_0222_02,18143
receipt_2025_00595,1,rm_0223,wh_raw_south_z05,lot_rm_0223_01,17978
receipt_2025_00595,2,rm_0224,wh_raw_south_z06,lot_rm_0224_02,18079
receipt_2025_00595,3,rm_0225,wh_raw_south_z07,lot_rm_0225_01,18180
receipt_2025_00596,1,rm_0226,wh_raw_north_z06,lot_rm_0226_02,18015
receipt_2025_00596,2,rm_0227,wh_raw_north_z07,lot_rm_0227_01,18116
receipt_2025_00596,3,rm_0228,wh_raw_north_z08,lot_rm_0228_02,18217
receipt_2025_00597,1,rm_0229,wh_finished_south_z07,lot_rm_0229_01,18052
receipt_2025_00597,2,rm_0230,wh_finished_south_z08,lot_rm_0230_02,18153
receipt_2025_00597,3,rm_0231,wh_finished_south_z09,lot_rm_0231_01,18254
receipt_2025_00598,1,rm_0232,wh_finished_north_z08,lot_rm_0232_02,18089
receipt_2025_00598,2,rm_0233,wh_finished_north_z09,lot_rm_0233_01,18190
receipt_2025_00598,3,rm_0234,wh_finished_north_z10,lot_rm_0234_02,18291
receipt_2025_00599,1,rm_0235,wh_cold_z09,lot_rm_0235_01,18126
receipt_2025_00599,2,rm_0236,wh_cold_z10,lot_rm_0236_02,18227
receipt_2025_00599,3,rm_0237,wh_cold_z01,lot_rm_0237_01,18328
receipt_2025_00600,1,rm_0238,wh_packaging_z10,lot_rm_0238_02,18163
receipt_2025_00600,2,rm_0239,wh_packaging_z01,lot_rm_0239_01,18264
receipt_2025_00600,3,rm_0240,wh_packaging_z02,lot_rm_0240_02,18365
receipt_2025_00601,1,rm_0241,wh_raw_south_z01,,18200
receipt_2025_00601,2,rm_0242,wh_raw_south_z02,,18301
receipt_2025_00601,3,rm_0243,wh_raw_south_z03,,18402
receipt_2025_00602,1,rm_0244,wh_raw_north_z02,,18237
receipt_2025_00602,2,rm_0245,wh_raw_north_z03,,18338
receipt_2025_00602,3,rm_0246,wh_raw_north_z04,,18439
receipt_2025_00603,1,rm_0247,wh_finished_south_z03,,18274
receipt_2025_00603,2,rm_0248,wh_finished_south_z04,,18375
receipt_2025_00603,3,rm_0249,wh_finished_south_z05,,18476
receipt_2025_00604,1,rm_0250,wh_finished_north_z04,,18311
receipt_2025_00604,2,rm_0251,wh_finished_north_z05,,18412
receipt_2025_00604,3,rm_0252,wh_finished_north_z06,,18513
receipt_2025_00605,1,rm_0253,wh_cold_z05,,18348
receipt_2025_00605,2,rm_0254,wh_cold_z06,,18449
receipt_2025_00605,3,rm_0255,wh_cold_z07,,18550
receipt_2025_00606,1,rm_0256,wh_packaging_z06,,18385
receipt_2025_00606,2,rm_0257,wh_packaging_z07,lot_rm_0257_01,18486
receipt_2025_00606,3,rm_0258,wh_packaging_z08,lot_rm_0258_02,18587
receipt_2025_00607,1,rm_0259,wh_raw_south_z07,lot_rm_0259_01,18422
receipt_2025_00607,2,rm_0260,wh_raw_south_z08,lot_rm_0260_02,18523
receipt_2025_00607,3,rm_0261,wh_raw_south_z09,lot_rm_0261_01,18624
receipt_2025_00608,1,rm_0262,wh_raw_north_z08,lot_rm_0262_02,18459
receipt_2025_00608,2,rm_0263,wh_raw_north_z09,lot_rm_0263_01,18560
receipt_2025_00608,3,rm_0264,wh_raw_north_z10,lot_rm_0264_02,18661
receipt_2025_00609,1,rm_0265,wh_finished_south_z09,lot_rm_0265_01,18496
receipt_2025_00609,2,rm_0266,wh_finished_south_z10,lot_rm_0266_02,18597
receipt_2025_00609,3,rm_0267,wh_finished_south_z01,lot_rm_0267_01,18698
receipt_2025_00610,1,rm_0268,wh_finished_north_z10,lot_rm_0268_02,18533
receipt_2025_00610,2,rm_0269,wh_finished_north_z01,lot_rm_0269_01,18634
receipt_2025_00610,3,rm_0270,wh_finished_north_z02,lot_rm_0270_02,18735
receipt_2025_00611,1,rm_0271,wh_cold_z01,lot_rm_0271_01,18570
receipt_2025_00611,2,rm_0272,wh_cold_z02,lot_rm_0272_02,18671
receipt_2025_00611,3,rm_0273,wh_cold_z03,lot_rm_0273_01,18772
receipt_2025_00612,1,rm_0274,wh_packaging_z02,lot_rm_0274_02,18607
receipt_2025_00612,2,rm_0275,wh_packaging_z03,lot_rm_0275_01,18708
receipt_2025_00612,3,rm_0276,wh_packaging_z04,lot_rm_0276_02,18809
receipt_2025_00613,1,rm_0277,wh_raw_south_z03,lot_rm_0277_01,18644
receipt_2025_00613,2,rm_0278,wh_raw_south_z04,lot_rm_0278_02,18745
receipt_2025_00613,3,rm_0279,wh_raw_south_z05,lot_rm_0279_01,18846
receipt_2025_00614,1,rm_0280,wh_raw_north_z04,lot_rm_0280_02,18681
receipt_2025_00614,2,rm_0281,wh_raw_north_z05,lot_rm_0281_01,18782
receipt_2025_00614,3,rm_0282,wh_raw_north_z06,lot_rm_0282_02,18883
receipt_2025_00615,1,rm_0283,wh_finished_south_z05,lot_rm_0283_01,18718
receipt_2025_00615,2,rm_0284,wh_finished_south_z06,lot_rm_0284_02,18819
receipt_2025_00615,3,rm_0285,wh_finished_south_z07,lot_rm_0285_01,18920
receipt_2025_00616,1,rm_0286,wh_finished_north_z06,lot_rm_0286_02,18755
receipt_2025_00616,2,rm_0287,wh_finished_north_z07,lot_rm_0287_01,18856
receipt_2025_00616,3,rm_0288,wh_finished_north_z08,lot_rm_0288_02,18957
receipt_2025_00617,1,rm_0289,wh_cold_z07,lot_rm_0289_01,18792
receipt_2025_00617,2,rm_0290,wh_cold_z08,lot_rm_0290_02,18893
receipt_2025_00617,3,rm_0291,wh_cold_z09,lot_rm_0291_01,18994
receipt_2025_00618,1,rm_0292,wh_packaging_z08,lot_rm_0292_02,18829
receipt_2025_00618,2,rm_0293,wh_packaging_z09,lot_rm_0293_01,18930
receipt_2025_00618,3,rm_0294,wh_packaging_z10,lot_rm_0294_02,19031
receipt_2025_00619,1,rm_0295,wh_raw_south_z09,lot_rm_0295_01,18866
receipt_2025_00619,2,rm_0296,wh_raw_south_z10,lot_rm_0296_02,18967
receipt_2025_00619,3,rm_0297,wh_raw_south_z01,lot_rm_0297_01,19068
receipt_2025_00620,1,rm_0298,wh_raw_north_z10,lot_rm_0298_02,18903
receipt_2025_00620,2,rm_0299,wh_raw_north_z01,lot_rm_0299_01,19004
receipt_2025_00620,3,rm_0300,wh_raw_north_z02,lot_rm_0300_02,19105
receipt_2025_00621,1,rm_0301,wh_finished_south_z01,lot_rm_0301_01,18940
receipt_2025_00621,2,rm_0302,wh_finished_south_z02,lot_rm_0302_02,19041
receipt_2025_00621,3,rm_0303,wh_finished_south_z03,lot_rm_0303_01,19142
receipt_2025_00622,1,rm_0304,wh_finished_north_z02,lot_rm_0304_02,18977
receipt_2025_00622,2,rm_0305,wh_finished_north_z03,,19078
receipt_2025_00622,3,rm_0306,wh_finished_north_z04,,19179
receipt_2025_00623,1,rm_0307,wh_cold_z03,,19014
receipt_2025_00623,2,rm_0308,wh_cold_z04,,19115
receipt_2025_00623,3,rm_0309,wh_cold_z05,,19216
receipt_2025_00624,1,rm_0310,wh_packaging_z04,,19051
receipt_2025_00624,2,rm_0311,wh_packaging_z05,,19152
receipt_2025_00624,3,rm_0312,wh_packaging_z06,,19253
receipt_2025_00625,1,rm_0313,wh_raw_south_z05,,19088
receipt_2025_00625,2,rm_0314,wh_raw_south_z06,,19189
receipt_2025_00625,3,rm_0315,wh_raw_south_z07,,19290
receipt_2025_00626,1,rm_0316,wh_raw_north_z06,,19125
receipt_2025_00626,2,rm_0317,wh_raw_north_z07,,19226
receipt_2025_00626,3,rm_0318,wh_raw_north_z08,,19327
receipt_2025_00627,1,rm_0319,wh_finished_south_z07,,19162
receipt_2025_00627,2,rm_0320,wh_finished_south_z08,,19263
receipt_2025_00627,3,fg_0001,wh_finished_south_z09,lot_fg_0001_01,19364
receipt_2025_00628,1,fg_0002,wh_finished_north_z08,lot_fg_0002_02,19199
receipt_2025_00628,2,fg_0003,wh_finished_north_z09,lot_fg_0003_01,19300
receipt_2025_00628,3,fg_0004,wh_finished_north_z10,lot_fg_0004_02,19401
receipt_2025_00629,1,fg_0005,wh_cold_z09,lot_fg_0005_01,19236
receipt_2025_00629,2,fg_0006,wh_cold_z10,lot_fg_0006_02,19337
receipt_2025_00629,3,fg_0007,wh_cold_z01,lot_fg_0007_01,19438
receipt_2025_00630,1,fg_0008,wh_packaging_z10,lot_fg_0008_02,19273
receipt_2025_00630,2,fg_0009,wh_packaging_z01,lot_fg_0009_01,19374
receipt_2025_00630,3,fg_0010,wh_packaging_z02,lot_fg_0010_02,19475
receipt_2025_00631,1,fg_0011,wh_raw_south_z01,lot_fg_0011_01,19310
receipt_2025_00631,2,fg_0012,wh_raw_south_z02,lot_fg_0012_02,19411
receipt_2025_00631,3,fg_0013,wh_raw_south_z03,lot_fg_0013_01,19512
receipt_2025_00632,1,fg_0014,wh_raw_north_z02,lot_fg_0014_02,19347
receipt_2025_00632,2,fg_0015,wh_raw_north_z03,lot_fg_0015_01,19448
receipt_2025_00632,3,fg_0016,wh_raw_north_z04,lot_fg_0016_02,19549
receipt_2025_00633,1,fg_0017,wh_finished_south_z03,lot_fg_0017_01,19384
receipt_2025_00633,2,fg_0018,wh_finished_south_z04,lot_fg_0018_02,19485
receipt_2025_00633,3,fg_0019,wh_finished_south_z05,lot_fg_0019_01,19586
receipt_2025_00634,1,fg_0020,wh_finished_north_z04,lot_fg_0020_02,19421
receipt_2025_00634,2,fg_0021,wh_finished_north_z05,lot_fg_0021_01,19522
receipt_2025_00634,3,fg_0022,wh_finished_north_z06,lot_fg_0022_02,19623
receipt_2025_00635,1,fg_0023,wh_cold_z05,lot_fg_0023_01,19458
receipt_2025_00635,2,fg_0024,wh_cold_z06,lot_fg_0024_02,19559
receipt_2025_00635,3,fg_0025,wh_cold_z07,lot_fg_0025_01,19660
receipt_2025_00636,1,fg_0026,wh_packaging_z06,lot_fg_0026_02,19495
receipt_2025_00636,2,fg_0027,wh_packaging_z07,lot_fg_0027_01,19596
receipt_2025_00636,3,fg_0028,wh_packaging_z08,lot_fg_0028_02,19697
receipt_2025_00637,1,fg_0029,wh_raw_south_z07,lot_fg_0029_01,19532
receipt_2025_00637,2,fg_0030,wh_raw_south_z08,lot_fg_0030_02,19633
receipt_2025_00637,3,fg_0031,wh_raw_south_z09,lot_fg_0031_01,19734
receipt_2025_00638,1,fg_0032,wh_raw_north_z08,lot_fg_0032_02,19569
receipt_2025_00638,2,fg_0033,wh_raw_north_z09,lot_fg_0033_01,19670
receipt_2025_00638,3,fg_0034,wh_raw_north_z10,lot_fg_0034_02,19771
receipt_2025_00639,1,fg_0035,wh_finished_south_z09,lot_fg_0035_01,19606
receipt_2025_00639,2,fg_0036,wh_finished_south_z10,lot_fg_0036_02,19707
receipt_2025_00639,3,fg_0037,wh_finished_south_z01,lot_fg_0037_01,19808
receipt_2025_00640,1,fg_0038,wh_finished_north_z10,lot_fg_0038_02,19643
receipt_2025_00640,2,fg_0039,wh_finished_north_z01,lot_fg_0039_01,19744
receipt_2025_00640,3,fg_0040,wh_finished_north_z02,lot_fg_0040_02,19845
receipt_2025_00641,1,fg_0041,wh_cold_z01,lot_fg_0041_01,19680
receipt_2025_00641,2,fg_0042,wh_cold_z02,lot_fg_0042_02,19781
receipt_2025_00641,3,fg_0043,wh_cold_z03,lot_fg_0043_01,19882
receipt_2025_00642,1,fg_0044,wh_packaging_z02,lot_fg_0044_02,19717
receipt_2025_00642,2,fg_0045,wh_packaging_z03,lot_fg_0045_01,19818
receipt_2025_00642,3,fg_0046,wh_packaging_z04,lot_fg_0046_02,19919
receipt_2025_00643,1,fg_0047,wh_raw_south_z03,lot_fg_0047_01,19754
receipt_2025_00643,2,fg_0048,wh_raw_south_z04,lot_fg_0048_02,19855
receipt_2025_00643,3,fg_0049,wh_raw_south_z05,lot_fg_0049_01,19956
receipt_2025_00644,1,fg_0050,wh_raw_north_z04,lot_fg_0050_02,19791
receipt_2025_00644,2,fg_0051,wh_raw_north_z05,lot_fg_0051_01,19892
receipt_2025_00644,3,fg_0052,wh_raw_north_z06,lot_fg_0052_02,19993
receipt_2025_00645,1,fg_0053,wh_finished_south_z05,lot_fg_0053_01,19828
receipt_2025_00645,2,fg_0054,wh_finished_south_z06,lot_fg_0054_02,19929
receipt_2025_00645,3,fg_0055,wh_finished_south_z07,lot_fg_0055_01,8030
receipt_2025_00646,1,fg_0056,wh_finished_north_z06,lot_fg_0056_02,19865
receipt_2025_00646,2,fg_0057,wh_finished_north_z07,lot_fg_0057_01,19966
receipt_2025_00646,3,fg_0058,wh_finished_north_z08,lot_fg_0058_02,8067
receipt_2025_00647,1,fg_0059,wh_cold_z07,lot_fg_0059_01,19902
receipt_2025_00647,2,fg_0060,wh_cold_z08,lot_fg_0060_02,8003
receipt_2025_00647,3,fg_0061,wh_cold_z09,lot_fg_0061_01,8104
receipt_2025_00648,1,fg_0062,wh_packaging_z08,lot_fg_0062_02,19939
receipt_2025_00648,2,fg_0063,wh_packaging_z09,lot_fg_0063_01,8040
receipt_2025_00648,3,fg_0064,wh_packaging_z10,lot_fg_0064_02,8141
receipt_2025_00649,1,fg_0065,wh_raw_south_z09,lot_fg_0065_01,19976
receipt_2025_00649,2,fg_0066,wh_raw_south_z10,lot_fg_0066_02,8077
receipt_2025_00649,3,fg_0067,wh_raw_south_z01,lot_fg_0067_01,8178
receipt_2025_00650,1,fg_0068,wh_raw_north_z10,lot_fg_0068_02,8013
receipt_2025_00650,2,fg_0069,wh_raw_north_z01,lot_fg_0069_01,8114
receipt_2025_00650,3,fg_0070,wh_raw_north_z02,lot_fg_0070_02,8215
receipt_production_2026_00001,1,fg_0001,wh_finished_south_z01,production_lot_2026_00001,1800
receipt_production_2026_00002,1,fg_0002,wh_finished_north_z02,production_lot_2026_00002,1901
receipt_production_2026_00003,1,fg_0003,wh_finished_south_z03,production_lot_2026_00003,2002
receipt_production_2026_00004,1,fg_0004,wh_finished_north_z04,production_lot_2026_00004,2103
receipt_production_2026_00005,1,fg_0005,wh_finished_south_z05,production_lot_2026_00005,2204
receipt_production_2026_00006,1,fg_0006,wh_finished_north_z06,production_lot_2026_00006,2305
receipt_production_2026_00007,1,fg_0007,wh_finished_south_z07,production_lot_2026_00007,2406
receipt_production_2026_00008,1,fg_0008,wh_finished_north_z08,production_lot_2026_00008,2507
receipt_production_2026_00009,1,fg_0009,wh_finished_south_z09,production_lot_2026_00009,2608
receipt_production_2026_00010,1,fg_0010,wh_finished_north_z10,production_lot_2026_00010,2709
receipt_production_2026_00011,1,fg_0011,wh_finished_south_z01,production_lot_2026_00011,2810
receipt_production_2026_00012,1,fg_0012,wh_finished_north_z02,production_lot_2026_00012,2911
receipt_production_2026_00013,1,fg_0013,wh_finished_south_z03,production_lot_2026_00013,3012
receipt_production_2026_00014,1,fg_0014,wh_finished_north_z04,production_lot_2026_00014,3113
receipt_production_2026_00015,1,fg_0015,wh_finished_south_z05,production_lot_2026_00015,3214
receipt_production_2026_00016,1,fg_0016,wh_finished_north_z06,production_lot_2026_00016,3315
receipt_production_2026_00017,1,fg_0017,wh_finished_south_z07,production_lot_2026_00017,3416
receipt_production_2026_00018,1,fg_0018,wh_finished_north_z08,production_lot_2026_00018,3517
receipt_production_2026_00019,1,fg_0019,wh_finished_south_z09,production_lot_2026_00019,3618
receipt_production_2026_00020,1,fg_0020,wh_finished_north_z10,production_lot_2026_00020,3719
receipt_production_2026_00021,1,fg_0021,wh_finished_south_z01,production_lot_2026_00021,3820
receipt_production_2026_00022,1,fg_0022,wh_finished_north_z02,production_lot_2026_00022,3921
receipt_production_2026_00023,1,fg_0023,wh_finished_south_z03,production_lot_2026_00023,4022
receipt_production_2026_00024,1,fg_0024,wh_finished_north_z04,production_lot_2026_00024,4123
receipt_production_2026_00025,1,fg_0025,wh_finished_south_z05,production_lot_2026_00025,4224
receipt_production_2026_00026,1,fg_0026,wh_finished_north_z06,production_lot_2026_00026,4325
receipt_production_2026_00027,1,fg_0027,wh_finished_south_z07,production_lot_2026_00027,4426
receipt_production_2026_00028,1,fg_0028,wh_finished_north_z08,production_lot_2026_00028,4527
receipt_production_2026_00029,1,fg_0029,wh_finished_south_z09,production_lot_2026_00029,4628
receipt_production_2026_00030,1,fg_0030,wh_finished_north_z10,production_lot_2026_00030,4729
receipt_production_2026_00031,1,fg_0031,wh_finished_south_z01,production_lot_2026_00031,4830
receipt_production_2026_00032,1,fg_0032,wh_finished_north_z02,production_lot_2026_00032,4931
receipt_production_2026_00033,1,fg_0033,wh_finished_south_z03,production_lot_2026_00033,5032
receipt_production_2026_00034,1,fg_0034,wh_finished_north_z04,production_lot_2026_00034,5133
receipt_production_2026_00035,1,fg_0035,wh_finished_south_z05,production_lot_2026_00035,5234
receipt_production_2026_00036,1,fg_0036,wh_finished_north_z06,production_lot_2026_00036,5335
receipt_production_2026_00037,1,fg_0037,wh_finished_south_z07,production_lot_2026_00037,5436
receipt_production_2026_00038,1,fg_0038,wh_finished_north_z08,production_lot_2026_00038,5537
receipt_production_2026_00039,1,fg_0039,wh_finished_south_z09,production_lot_2026_00039,5638
receipt_production_2026_00040,1,fg_0040,wh_finished_north_z10,production_lot_2026_00040,5739
receipt_production_2026_00041,1,fg_0041,wh_finished_south_z01,production_lot_2026_00041,5840
receipt_production_2026_00042,1,fg_0042,wh_finished_north_z02,production_lot_2026_00042,5941
receipt_production_2026_00043,1,fg_0043,wh_finished_south_z03,production_lot_2026_00043,6042
receipt_production_2026_00044,1,fg_0044,wh_finished_north_z04,production_lot_2026_00044,6143
receipt_production_2026_00045,1,fg_0045,wh_finished_south_z05,production_lot_2026_00045,6244
receipt_production_2026_00046,1,fg_0046,wh_finished_north_z06,production_lot_2026_00046,6345
receipt_production_2026_00047,1,fg_0047,wh_finished_south_z07,production_lot_2026_00047,6446
receipt_production_2026_00048,1,fg_0048,wh_finished_north_z08,production_lot_2026_00048,6547
receipt_production_2026_00049,1,fg_0049,wh_finished_south_z09,production_lot_2026_00049,6648
receipt_production_2026_00050,1,fg_0050,wh_finished_north_z10,production_lot_2026_00050,6749
receipt_production_2026_00051,1,fg_0051,wh_finished_south_z01,production_lot_2026_00051,6850
receipt_production_2026_00052,1,fg_0052,wh_finished_north_z02,production_lot_2026_00052,6951
receipt_production_2026_00053,1,fg_0053,wh_finished_south_z03,production_lot_2026_00053,7052
receipt_production_2026_00054,1,fg_0054,wh_finished_north_z04,production_lot_2026_00054,7153
receipt_production_2026_00055,1,fg_0055,wh_finished_south_z05,production_lot_2026_00055,7254
receipt_production_2026_00056,1,fg_0056,wh_finished_north_z06,production_lot_2026_00056,7355
receipt_production_2026_00057,1,fg_0057,wh_finished_south_z07,production_lot_2026_00057,7456
receipt_production_2026_00058,1,fg_0058,wh_finished_north_z08,production_lot_2026_00058,7557
receipt_production_2026_00059,1,fg_0059,wh_finished_south_z09,production_lot_2026_00059,7658
receipt_production_2026_00060,1,fg_0060,wh_finished_north_z10,production_lot_2026_00060,7759
receipt_production_2026_00061,1,fg_0061,wh_finished_south_z01,production_lot_2026_00061,7860
receipt_production_2026_00062,1,fg_0062,wh_finished_north_z02,production_lot_2026_00062,7961
receipt_production_2026_00063,1,fg_0063,wh_finished_south_z03,production_lot_2026_00063,8062
receipt_production_2026_00064,1,fg_0064,wh_finished_north_z04,production_lot_2026_00064,8163
receipt_production_2026_00065,1,fg_0065,wh_finished_south_z05,production_lot_2026_00065,8264
receipt_production_2026_00066,1,fg_0066,wh_finished_north_z06,production_lot_2026_00066,8365
receipt_production_2026_00067,1,fg_0067,wh_finished_south_z07,production_lot_2026_00067,8466
receipt_production_2026_00068,1,fg_0068,wh_finished_north_z08,production_lot_2026_00068,8567
receipt_production_2026_00069,1,fg_0069,wh_finished_south_z09,production_lot_2026_00069,8668
receipt_production_2026_00070,1,fg_0070,wh_finished_north_z10,production_lot_2026_00070,8769
receipt_production_2026_00071,1,fg_0071,wh_finished_south_z01,production_lot_2026_00071,1870
receipt_production_2026_00072,1,fg_0072,wh_finished_north_z02,production_lot_2026_00072,1971
receipt_production_2026_00073,1,fg_0073,wh_finished_south_z03,production_lot_2026_00073,2072
receipt_production_2026_00074,1,fg_0074,wh_finished_north_z04,production_lot_2026_00074,2173
receipt_production_2026_00075,1,fg_0075,wh_finished_south_z05,production_lot_2026_00075,2274
receipt_production_2026_00076,1,fg_0076,wh_finished_north_z06,production_lot_2026_00076,2375
receipt_production_2026_00077,1,fg_0077,wh_finished_south_z07,production_lot_2026_00077,2476
receipt_production_2026_00078,1,fg_0078,wh_finished_north_z08,production_lot_2026_00078,2577
receipt_production_2026_00079,1,fg_0079,wh_finished_south_z09,production_lot_2026_00079,2678
receipt_production_2026_00080,1,fg_0080,wh_finished_north_z10,production_lot_2026_00080,2779
receipt_production_2026_00081,1,fg_0081,wh_finished_south_z01,production_lot_2026_00081,2880
receipt_production_2026_00082,1,fg_0082,wh_finished_north_z02,production_lot_2026_00082,2981
receipt_production_2026_00083,1,fg_0083,wh_finished_south_z03,production_lot_2026_00083,3082
receipt_production_2026_00084,1,fg_0084,wh_finished_north_z04,production_lot_2026_00084,3183
receipt_production_2026_00085,1,fg_0085,wh_finished_south_z05,production_lot_2026_00085,3284
receipt_production_2026_00086,1,fg_0086,wh_finished_north_z06,production_lot_2026_00086,3385
receipt_production_2026_00087,1,fg_0087,wh_finished_south_z07,production_lot_2026_00087,3486
receipt_production_2026_00088,1,fg_0088,wh_finished_north_z08,production_lot_2026_00088,3587
receipt_production_2026_00089,1,fg_0089,wh_finished_south_z09,production_lot_2026_00089,3688
